"Uid","Time(UTC)","Symbol","Side","Position Side","Price","Quantity","Amount","Fee","Realized Profit","Buyer","Maker","Trade Id","Order Id"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79340000","69.10000000","262.12394000","-0.13106197 USDT","-3.38808694","true","false","151814265","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79330000","69.20000000","262.49636000","-0.13124818 USDT","-3.38607010","true","false","151814264","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79370000","69.10000000","262.14467000","-0.13107233 USDT","-3.40881694","true","false","151814272","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79400000","70.00000000","265.58000000","-0.13279000 USDT","-3.47421542","true","false","151814279","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79470000","69.10000000","262.21377000","-0.13110688 USDT","-3.47791694","true","false","151814301","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79270000","32.20000000","122.12494000","-0.06106247 USDT","-1.55627909","true","false","151814259","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79400000","49.20000000","186.66480000","-0.09333240 USDT","-2.44187712","true","false","151814283","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79390000","105.40000000","399.87706000","-0.19993853 USDT","-5.22063580","true","false","151814278","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79450000","69.10000000","262.19995000","-0.13109997 USDT","-3.46409694","true","false","151814294","2798541398"
"11207629","2024-02-12 15:18:11","BTCUSDT","SELL","BOTH","48880.50000000","0.00300000","146.64150000","-0.07332075 USDT","0E-8","false","false","4582418387","263654619973"
"11207629","2024-02-12 15:18:11","BTCUSDT","SELL","BOTH","48880.90000000","0.04600000","2248.52140000","-1.12426070 USDT","0E-8","false","false","4582418385","263654619973"
"11207629","2024-02-12 15:18:11","BTCUSDT","SELL","BOTH","48881.10000000","0.08200000","4008.25020000","-2.00412510 USDT","0E-8","false","false","4582418383","263654619973"
